sg_symbol,sg_number,crystal_system,volume,formula
Pmm2,25,orthorhombic,72.83616595016153,Sn1 Pd1 O2 F1
Pmm2,25,orthorhombic,92.85171117378347,Re1 Bi1 S1 O2
Pmm2,25,orthorhombic,47.169585870910055,Be1 Pt1 O2 F1
P4mm,99,tetragonal,91.64830623827571,La1 W1 O3
Pmm2,25,orthorhombic,112.42717330106008,Ca1 Pb1 S1 O2
Pmm2,25,orthorhombic,68.1812044326949,Fe1 Pt1 N1 O1 F1
P4mm,99,tetragonal,82.13801710762007,Ca2 N3
Pm-3m,221,cubic,99.83291833383656,Rb1 Y1 N3
Pmm2,25,orthorhombic,63.408553097484344,Pd1 Rh1 N1 O2
Pm-3m,221,cubic,91.37388189540896,Cs1 Te1 N3
P4mm,99,tetragonal,70.53340680672444,Ta1 Zn1 N2 O1
Pmm2,25,orthorhombic,67.22647057784246,Cu1 Rh1 S1 O2
P4mm,99,tetragonal,45.800329289345754,Be1 Si1 N3
Pmm2,25,orthorhombic,57.975037705335886,Hf1 Mn1 N1 O1 F1
Pmm2,25,orthorhombic,59.29754217132498,Zn1 Ir1 N1 O2
P4mm,99,tetragonal,65.00746849165357,Li1 Ag1 N3
P4mm,99,tetragonal,65.29851924227195,Co1 Sb1 N2 O1
Pmm2,25,orthorhombic,61.22844123682776,Ti1 Ag1 O2 F1
Pmm2,25,orthorhombic,61.469431821919166,Re1 B1 N1 O1 F1
P4mm,99,tetragonal,58.00490199180074,Ni1 Bi1 O3
Pm-3m,221,cubic,60.17602051446666,Ga1 Re1 N3
Pmm2,25,orthorhombic,60.69579928902481,Ti1 Mn1 O2 F1
Pmm2,25,orthorhombic,60.13250298883235,Be1 Ru1 S1 O2
P4mm,99,tetragonal,66.94641760962155,Rb1 Rh1 N2 O1
Pmm2,25,orthorhombic,87.96820301466421,Bi1 Pd1 O2 F1
Pmm2,25,orthorhombic,65.5081311098809,Rb1 Ru1 N1 O2
Pmm2,25,orthorhombic,60.30194608947642,Ti1 As1 N1 O2
Pmm2,25,orthorhombic,109.60086183658862,Rb1 Ti1 S1 O2
Pmm2,25,orthorhombic,55.5742565886072,Si2 O2 F1
Pmm2,25,orthorhombic,70.92455769689121,Nb1 Pd1 N1 O1 F1
Pmm2,25,orthorhombic,59.12079400585748,Ni1 Au1 N1 O2
Pmm2,25,orthorhombic,83.73057726553206,Zr1 Au1 S1 O2
Pmm2,25,orthorhombic,59.683845235644455,Y1 Mg1 N1 O2
Pmm2,25,orthorhombic,100.02335604619041,Sn1 Hg1 S1 O2
Pmm2,25,orthorhombic,115.59919190195554,Ba1 Nb1 O2 F1
Pmm2,25,orthorhombic,80.57239021806645,Y1 Os1 N1 O1 F1
Pmm2,25,orthorhombic,75.95607679360022,Al1 Au1 N1 O1 F1
Pmm2,25,orthorhombic,126.89390379897556,Cs1 Cu1 S1 O2
Pmm2,25,orthorhombic,64.55860840714561,Ru1 Pt1 N1 O2
Pmm2,25,orthorhombic,61.45465921165099,Na1 Cr1 N1 O2
Pmm2,25,orthorhombic,63.487553205323316,Zn1 Re1 N1 O1 F1
Pmm2,25,orthorhombic,80.64542975212716,Cu1 Pb1 N1 O2
Pm-3m,221,cubic,87.76486166019716,Tl1 Cd1 N3
P4mm,99,tetragonal,73.55000419731246,Nb1 Cd1 O3
P4mm,99,tetragonal,96.0667346745555,K1 Ba1 O3
Pmm2,25,orthorhombic,56.591636839433086,Mn1 Cu1 N1 O2
Pmm2,25,orthorhombic,80.38767474560963,Ag1 Pd1 S1 O2
Pmm2,25,orthorhombic,81.54049883616159,Ta1 Te1 N1 O1 F1
Pmm2,25,orthorhombic,59.124580053825014,B1 Ir1 N1 O2
Pmm2,25,orthorhombic,82.59918635909749,Mn1 Pd1 S1 O2
Pmm2,25,orthorhombic,58.46231401907776,Cu1 Ag1 N1 O2
Pmm2,25,orthorhombic,61.238914168432814,Ca1 Si1 O2 F1
P4mm,99,tetragonal,81.97610762484487,Rb1 Co1 N2 O1
P4/mmm,123,tetragonal,63.855180409833174,Tl1 Os1 N2 O1
P4mm,99,tetragonal,60.57881323070411,Ag1 Os1 O3
Pmm2,25,orthorhombic,80.28667296075672,Ca1 Nb1 O2 F1
Pmm2,25,orthorhombic,81.28927683871899,Sb1 Os1 S1 O2
Pmm2,25,orthorhombic,78.08523969196472,In1 As1 O2 F1
P4mm,99,tetragonal,85.3840502789931,Te1 Pb1 O3
Pm-3m,221,cubic,43.841907781546425,Li1 Ru1 O3
Pmm2,25,orthorhombic,90.55763794215386,Ti1 Sb1 S1 O2
Pmm2,25,orthorhombic,128.2946934669916,Ba1 Os1 S1 O2
Pmm2,25,orthorhombic,61.661167316867676,Rb1 Be1 N1 O2
Pmm2,25,orthorhombic,59.67274822905024,Co1 Bi1 O2 F1
Pmm2,25,orthorhombic,84.82559686067057,Ga1 Sn1 S1 O2
P4mm,99,tetragonal,80.5319222390713,Zr1 Bi1 N2 O1
P4mm,99,tetragonal,67.2328588423818,Sb1 Mo1 N2 O1
Pmm2,25,orthorhombic,86.56593860929159,Tl1 Mo1 S1 O2
Pmm2,25,orthorhombic,57.493662827734276,B1 Pb1 O2 F1
Pmm2,25,orthorhombic,58.66901850484256,Mn1 Re1 N1 O2
Pmm2,25,orthorhombic,52.746474130629444,Co2 N1 O2
P4mm,99,tetragonal,53.81503925223837,Cr1 Co1 N2 O1
Pmm2,25,orthorhombic,59.23552270880116,Re1 Ag1 N1 O2
Pmm2,25,orthorhombic,89.82669160073686,Tl1 Fe1 S1 O2
Pmm2,25,orthorhombic,115.3299067239723,Sr1 Ca1 S1 O2
P4mm,99,tetragonal,60.423734043817724,Sc1 Ti1 O3
Pmm2,25,orthorhombic,69.52282522947812,Ca1 Te1 N1 O2
Pmmm,47,orthorhombic,59.73741154113926,Zn1 Cu1 N1 O1 F1
P4mm,99,tetragonal,62.837564246664954,Sc1 Pd1 N3
Pmm2,25,orthorhombic,70.41631228174063,Ba1 Mn1 O2 F1
Pmm2,25,orthorhombic,67.54429659284911,Ru2 S1 O2
Pm-3m,221,cubic,59.1352059571506,Ca1 V1 N3
Pmm2,25,orthorhombic,67.53721135300363,Si1 Te1 N1 O2
P4mm,99,tetragonal,81.60378107377225,Bi1 Pt1 O3
P4mm,99,tetragonal,88.8299716487738,Ba1 Ir1 N3
Pmm2,25,orthorhombic,65.59438227607235,Zn1 Sb1 O2 F1
Pmm2,25,orthorhombic,86.12413875350984,Ca1 Os1 S1 O2
Pmm2,25,orthorhombic,92.71168113990983,Rb1 Pt1 S1 O2
Pm-3m,221,cubic,53.13459963473067,Fe1 As1 N3
Pmm2,25,orthorhombic,69.07442436957515,Ti1 Cr1 S1 O2
Pm-3m,221,cubic,64.3487673891368,Sb1 Pd1 N3
Pmm2,25,orthorhombic,78.46334852554288,Sc1 Cu1 S1 O2
P4mm,99,tetragonal,60.042885893890016,Co1 Ru1 N3
Pmm2,25,orthorhombic,60.62627339679024,Cu1 B1 N1 O1 F1
Pmm2,25,orthorhombic,66.22597232075289,Mn1 Ir1 N1 O1 F1
Pm-3m,221,cubic,65.86949478668946,Ba1 V1 N3
Pmm2,25,orthorhombic,66.87181654372831,Ag1 Ir1 N1 O1 F1
Pmm2,25,orthorhombic,129.97580834720378,Ba1 Sr1 S1 O2
P4mm,99,tetragonal,61.36275062951931,Ti1 Sb1 O3
Pmm2,25,orthorhombic,78.86878538770122,Ba1 Zr1 N1 O2
P4mm,99,tetragonal,72.14288354229096,Ba1 Ga1 N2 O1
Pm-3m,221,cubic,58.91409723445528,Sr1 V1 O3
Pm-3m,221,cubic,75.95944299358034,Y1 Cr1 N3
Pmm2,25,orthorhombic,66.90356420673885,Ag1 Ir1 N1 O2
Pmm2,25,orthorhombic,71.05704474345944,Re1 Rh1 S1 O2
Pmm2,25,orthorhombic,63.527008747994,Fe1 Mo1 O2 F1
Pmm2,25,orthorhombic,86.48298125251694,Zr1 Mo1 S1 O2
Pmm2,25,orthorhombic,83.86599319151028,Y1 Mn1 N1 O1 F1
Pmm2,25,orthorhombic,87.20932320481424,Tl2 O2 F1
Pmm2,25,orthorhombic,74.8100258453036,Hf1 Zr1 O2 F1
Pmm2,25,orthorhombic,79.46189855322281,Y1 Rh1 S1 O2
Pm-3m,221,cubic,52.57338256397878,Sc1 Cu1 O3
P4mm,99,tetragonal,85.47371350190217,K1 Y1 N2 O1
Pmm2,25,orthorhombic,57.19245029488508,Y1 V1 N1 O2
Pmm2,25,orthorhombic,67.3058357767529,Li1 Mn1 S1 O2
Pmm2,25,orthorhombic,63.41563985880957,Ru1 Pt1 O2 F1
P4mm,99,tetragonal,70.1651828645977,Ca1 Sn1 O3
Pmm2,25,orthorhombic,83.80575829722882,La1 W1 S1 O2
Pmm2,25,orthorhombic,66.76641751383136,Ge1 Os1 N1 O1 F1
P4mm,99,tetragonal,58.45343763668264,Zn1 Fe1 N2 O1
P4mm,99,tetragonal,79.54139697601427,Rb1 Fe1 O3
Pm-3m,221,cubic,75.33805109208899,Sr1 Cd1 O3
Pm-3m,221,cubic,77.98119465024091,Al1 Tl1 N3
P4mm,99,tetragonal,57.06317907396035,Cu1 Sb1 O3
P4mm,99,tetragonal,87.01361843603358,La1 In1 N3
Pmm2,25,orthorhombic,50.44834909892039,Be1 Ni1 N1 O2
P4mm,99,tetragonal,58.91176065244437,Ge1 Au1 N3
Pm-3m,221,cubic,67.25658537324362,Sb1 Te1 N3
P4mm,99,tetragonal,85.04983209438106,K1 In1 O3
Pmm2,25,orthorhombic,74.15485872341604,Re1 Ni1 S1 O2
P4mm,99,tetragonal,68.72665195111207,Re1 Au1 N2 O1
Pmm2,25,orthorhombic,84.89919535882454,Y1 Mo1 N1 O1 F1
Pmm2,25,orthorhombic,74.90312521654228,La1 Co1 S1 O2
Pmm2,25,orthorhombic,95.59748426470806,Rb1 Y1 N1 O1 F1
Pmm2,25,orthorhombic,62.256607003111775,Y1 Zn1 N1 O1 F1
P4mm,99,tetragonal,66.30194878938678,Ti1 Nb1 O3
Pmm2,25,orthorhombic,58.11091510807245,Mn1 V1 N1 O1 F1
Pmm2,25,orthorhombic,55.548959555805034,Ca1 Ni1 N1 O2
P4mm,99,tetragonal,62.626009890514474,In1 Os1 N3
Pmm2,25,orthorhombic,95.30488634980459,Sr1 Ta1 O2 F1
P4mm,99,tetragonal,52.28976142206871,Zn1 Cr1 O3
Pmm2,25,orthorhombic,64.39712541498318,Al1 Co1 S1 O2
Pmm2,25,orthorhombic,76.25712316726738,Cd1 Re1 S1 O2
Pmm2,25,orthorhombic,57.737563087783805,Ge1 Ir1 N1 O2
P4mm,99,tetragonal,87.9995253015084,Ca1 Pb1 N3
P4mm,99,tetragonal,89.5401369381029,Cs1 Zn1 N2 O1
P4mm,99,tetragonal,63.162829103481016,Ru1 W1 O3
P4mm,99,tetragonal,58.04775680723781,Tl1 Ge1 O3
P4mm,99,tetragonal,56.04164588367965,Nb1 Ge1 N3
P4mm,99,tetragonal,59.84905893032452,Zr1 Zn1 O3
P4mm,99,tetragonal,80.43313751024951,Rb1 Ir1 O3
P4mm,99,tetragonal,53.350306739013526,Fe1 Co1 O3
P4mm,99,tetragonal,48.76143551348082,Ti1 Mn1 N3
P4mm,99,tetragonal,58.57650251326864,Re1 Pd1 O3
P4mm,99,tetragonal,73.1007644427119,Re1 Hg1 O3
Pm-3m,221,cubic,58.71714494475365,Zn1 Ga1 O3
P4mm,99,tetragonal,60.35452498351881,Zn1 Ga1 N2 O1
Pmm2,25,orthorhombic,76.83284142260317,Cs1 Ti1 O2 F1
Pmm2,25,orthorhombic,86.187746457054,Na1 Li1 O2 F1
P4/mmm,123,tetragonal,75.36006094236126,Cs1 B1 N2 O1
Pmm2,25,orthorhombic,55.42164375285672,Fe1 Ir1 N1 O2
P4mm,99,tetragonal,40.67029526114431,V1 B1 O3
Pmm2,25,orthorhombic,53.97285712718069,Zr1 Co1 N1 O1 F1
Pmm2,25,orthorhombic,56.35233088481177,Li1 Sb1 N1 O1 F1
Pmm2,25,orthorhombic,78.47378004235883,Tl1 Sn1 O2 F1
Pm-3m,221,cubic,55.63547732688656,Si1 Pb1 N3
Pmm2,25,orthorhombic,63.69315011558713,Na1 Mo1 N1 O2
P4mm,99,tetragonal,72.27520113103132,Nb1 Bi1 N2 O1
P4mm,99,tetragonal,68.03068029459615,Li1 Au1 O3
Pmm2,25,orthorhombic,98.91315358374182,Cs1 Pd1 S1 O2
Pmm2,25,orthorhombic,52.59889883805891,Si1 Ni1 N1 O2
Pmm2,25,orthorhombic,69.6008025500826,Ga1 Mo1 O2 F1
Pmm2,25,orthorhombic,53.09286926816068,Si1 Au1 O2 F1
Pmm2,25,orthorhombic,72.9691710645025,Cs1 Cu1 N1 O2
Pmm2,25,orthorhombic,88.47950380798002,Nb1 In1 S1 O2
P4mm,99,tetragonal,81.16584529881366,Ca1 Te1 O3
P4mm,99,tetragonal,120.61076256555349,Rb1 K1 O3
Pmm2,25,orthorhombic,36.08422549506599,Mn1 B1 N1 O2
P4mm,99,tetragonal,78.08943975316753,Sr1 Mo1 N2 O1
Pm-3m,221,cubic,50.626270716245784,Be1 Hg1 N3
P4mm,99,tetragonal,99.54384664922368,Cs1 Ca1 O3
Pmm2,25,orthorhombic,98.34429233824919,Cs1 Hg1 O2 F1
Pmm2,25,orthorhombic,83.04408865960868,Ta1 Cu1 S1 O2
Pm-3m,221,cubic,52.453555208694034,As1 Ir1 N3
Pm-3m,221,cubic,73.84370557505825,Hf1 Ni1 N3
P4mm,99,tetragonal,63.93840473904383,Li1 W1 N2 O1
Pmm2,25,orthorhombic,111.45569722364762,Ba1 Na1 S1 O2
Pmm2,25,orthorhombic,80.37751119688913,Cr1 Cd1 N1 O1 F1
Pmm2,25,orthorhombic,68.6803399178024,Sr1 V1 O2 F1
P4mm,99,tetragonal,72.28259504200749,Zr1 Ti1 N3
P4mm,99,tetragonal,89.92642027204674,Ba1 Fe1 N3
Pmm2,25,orthorhombic,47.86076075853845,Na1 Be1 O2 F1
Pmm2,25,orthorhombic,80.87561410420966,K1 Au1 O2 F1
Pmm2,25,orthorhombic,97.61365549139944,Tl1 Ga1 S1 O2
Pmm2,25,orthorhombic,94.63352169488354,Cd1 Te1 S1 O2
Pmm2,25,orthorhombic,51.59232446351141,Li1 Y1 O2 F1
P4mm,99,tetragonal,54.39300315913754,Nb1 Cr1 N2 O1
Pmm2,25,orthorhombic,78.59350755178276,Hf1 Bi1 N1 O1 F1
Pmm2,25,orthorhombic,51.47260685738634,Nb1 Co1 N1 O2
P4mm,99,tetragonal,41.9422468308611,Be1 Rh1 O3
Pm-3m,221,cubic,43.110557276157024,Hf1 Be1 N3
P4mm,99,tetragonal,79.70542718922295,K1 Sb1 O3
Pmm2,25,orthorhombic,54.95965865205886,Rb1 B1 N1 O2
Pmm2,25,orthorhombic,72.29000759910218,Re1 As1 N1 O1 F1
Pmm2,25,orthorhombic,41.81148730466111,B1 Mo1 N1 O2
Pmm2,25,orthorhombic,62.507084496941005,Be1 Te1 N1 O2
Pmm2,25,orthorhombic,81.60657238097039,Fe1 Sn1 S1 O2
Pmm2,25,orthorhombic,65.84191453377869,Be1 W1 N1 O1 F1
P4mm,99,tetragonal,65.34183577097039,Mg1 Mo1 N3
P4mm,99,tetragonal,56.78823328438646,Mg1 Ta1 O3
P4mm,99,tetragonal,72.97849680397819,Ca1 Sb1 O3
Pmm2,25,orthorhombic,87.01506948447432,Ca1 Co1 O2 F1
P4mm,99,tetragonal,63.01394912310726,Sr1 Ge1 N3
P4mm,99,tetragonal,99.07271776166154,La1 Ag1 O3
Pmm2,25,orthorhombic,91.78427454873868,Zr1 Cr1 S1 O2
Pmm2,25,orthorhombic,58.03678950005075,Zn1 B1 S1 O2
P4mm,99,tetragonal,56.763969723992965,B1 Ru1 N3
Pmm2,25,orthorhombic,66.84001713557144,Na1 Ru1 O2 F1
Pm-3m,221,cubic,92.80134888359045,Y1 In1 N3
P4mm,99,tetragonal,57.85710297797026,K1 As1 O3
Pmm2,25,orthorhombic,79.15281563196329,La1 Au1 N1 O1 F1
Pm-3m,221,cubic,73.15445721281678,Sn1 Te1 N3
Pmm2,25,orthorhombic,84.45057321262303,Ca1 Bi1 N1 O2
P4mm,99,tetragonal,75.2081334287696,Cd1 Au1 O3
P4mm,99,tetragonal,70.4309574161316,Ba1 Zn1 N3
Pmm2,25,orthorhombic,49.26269001076567,Be1 Si1 O2 F1
P4mm,99,tetragonal,84.11000422423562,Rb1 Nb1 N2 O1
P4mm,99,tetragonal,84.8675278692769,Y1 Ni1 N2 O1
Pmm2,25,orthorhombic,102.3635186443698,La1 Ru1 N1 O1 F1
