sg_symbol,sg_number,crystal_system,volume,formula
R3m,160,trigonal,104.96228122383982,Si5 C5
P6_3mc,186,hexagonal,83.96318312307451,Si4 C4
R-3,148,trigonal,99.57499308082888,Mg1 Sn1 B2 O6
Fm-3m,225,cubic,47.25313891009893,Rb1 F1
R-3m,166,trigonal,244.97842534708593,K4 Zn1 P2
R-3m,166,trigonal,158.81545756820196,K1 La1 Te2
Pm-3m,221,cubic,105.52421584427452,Ca3 P1 N1
F-43m,216,cubic,64.42130046525499,Hf1 Sn1 Pd1
F-43m,216,cubic,47.337645428691815,Zn1 Se1
I4/mcm,140,tetragonal,106.76659782149105,Ca2 Be4 N4
I4/mcm,140,tetragonal,120.54668416133272,Sr2 Be4 N4
C2/m,12,monoclinic,375.7384868843405,Rb4 Si2 S6
R-3m,166,trigonal,70.38401468991697,Sr1 C1 N2
I4/m,87,tetragonal,155.5083531878358,Ba2 Y1 Ta1 O6
Pnma,62,orthorhombic,373.1666122344943,Sr4 Ca4 Ge4
I4/m,87,tetragonal,126.67189516078805,Sr2 Ta1 Ga1 O6
R-3c,167,trigonal,100.68355117211368,Ga4 O6
P4/nmm,129,tetragonal,137.07079454158963,Sr2 Cu2 S2 F2
P2_1/c,14,monoclinic,273.8457929980571,Sb8 Ir4
Cmcm,63,orthorhombic,502.6722881090234,Cs2 La2 Cd2 Te6
R-3m,166,trigonal,134.40133279743358,Y2 Zn2 P2 O2
Fm-3m,225,cubic,74.74113369842621,Ba1 Se1
I-42m,121,tetragonal,188.36112165441153,K1 Ag2 P1 S4
Ibam,72,orthorhombic,368.81126181007943,K4 Zn2 Te4
I4/mcm,140,tetragonal,190.1564309126868,Sr2 Pd2 F8
I4/mcm,140,tetragonal,218.1088993611464,Ba2 Pd2 F8
P6_3mc,186,hexagonal,145.82266521240584,Cd2 Te2
P6_3/mmc,194,hexagonal,343.9160210527715,Ba6 Sb2 N2
Pnnm,58,orthorhombic,67.03811671061457,Pt2 O4
P-62m,189,hexagonal,378.0116276132244,K6 S6
R32,155,trigonal,214.9552199306742,Ba1 Al2 Sb2 O7
P-3m1,164,trigonal,83.86335994651851,Y2 S1 O2
P-42_1m,113,tetragonal,241.0363554970572,Y2 Ag2 Te4
P-3m1,164,trigonal,88.59955344910418,Sc1 Ag1 Se2
I4/mcm,140,tetragonal,137.15068480308494,Ba2 Be4 N4
I-42d,122,tetragonal,113.79510977992868,Cu2 B2 S4
F-43m,216,cubic,69.05665589678975,Mg1 Te1
C2/m,12,monoclinic,165.87610843967323,Ba2 La1 Ta1 O6
R-3,148,trigonal,165.91726436260237,Ba2 La1 Ta1 O6
Imma,74,orthorhombic,139.21315939577318,Sr2 Hf2 O6
Cmcm,63,orthorhombic,197.73054871191522,K4 Ti2 O6
P6_3/mmc,194,hexagonal,134.24819186136818,Sr2 Li2 P2
P6_3/mmc,194,hexagonal,155.6618307089632,Ba2 Li2 P2
R-3,148,trigonal,164.7492978750444,Ba2 Sr1 Te1 O6
Cc,9,monoclinic,262.14518695791577,Ga4 Se6
I4/mmm,139,tetragonal,176.34796144691998,Ba4 O4
Cmcm,63,orthorhombic,322.01342610458926,Rb4 As4 Pt2
P-62m,189,hexagonal,290.8871420985305,Ca6 P6
C2/m,12,monoclinic,128.86927494425532,Sr2 Mg1 B2 O6
P6_3/mmc,194,hexagonal,242.32304168306024,Cs4 Pt2
R-3,148,trigonal,120.65654366392442,Zn1 Pb1 F6
R-3,148,trigonal,122.78027177428764,Ti2 Cd2 O6
I4/mmm,139,tetragonal,181.81824817179165,Ca4 Sb2 O1
Cmcm,63,orthorhombic,165.0696884683966,Tl2 P2 O8
Fm-3m,225,cubic,193.56931939763433,Cs2 Na1 Tl1 F6
Fdd2,43,orthorhombic,135.42377486701724,Pd2 F8
Fm-3m,225,cubic,186.27191555955417,Cs2 Na1 In1 F6
I4_1/amd,141,tetragonal,150.29062528976567,Sr2 Cu4 O4
R-3,148,trigonal,115.63261102340843,Zn1 Sn1 F6
R-3,148,trigonal,131.33353640238667,Cd1 Sn1 F6
Fm-3m,225,cubic,194.76136547661343,Cs2 Na1 Y1 F6
Fm-3m,225,cubic,81.31545535860882,Rb2 O1
P-3m1,164,trigonal,167.66873058175713,Rb2 Zr1 F6
P-3m1,164,trigonal,165.21752804595704,Rb2 Hf1 F6
P-3m1,164,trigonal,187.04289706035618,Cs2 Hf1 F6
I-4,82,tetragonal,236.35979968695003,Cd1 Ga2 Te4
R-3,148,trigonal,104.2566065857196,Zn1 Pd1 F6
R-3,148,trigonal,116.93123340237419,Cd1 Pd1 F6
Fmmm,69,orthorhombic,258.09744754068464,Cs2 Pt3 S4
P6_3/mmc,194,hexagonal,353.7150568054444,K6 Sb2
Fm-3m,225,cubic,163.064785281569,Na1 Tl2 Rh1 F6
Fm-3m,225,cubic,162.21031013125025,Rb2 Na1 Rh1 F6
Fm-3m,225,cubic,169.3990157135805,Rb2 Pd1 F6
I-42d,122,tetragonal,202.9421621734153,Al2 Ag2 Se4
I-42d,122,tetragonal,252.15506729920435,Al2 Ag2 Te4
R-3m,166,trigonal,39.311898884543524,Li1 Rh1 O2
R-3m,166,trigonal,48.7048296218524,Cu1 Rh1 O2
Pnnm,58,orthorhombic,88.49882431081885,P4 Ru2
Fm-3m,225,cubic,53.05137671147572,Ca1 Se1
I-42m,121,tetragonal,192.96121914004772,K3 Nb1 O8
R-3m,166,trigonal,200.62661658151669,K3 Cu3 As2
R-3m,166,trigonal,231.25054757094452,K3 Ag3 As2
P2_1/c,14,monoclinic,157.0128253752747,Co4 P8
C2/m,12,monoclinic,145.20931835138933,Ta2 Al2 O8
R-3,148,trigonal,114.18502908438515,Ca1 Sn1 B2 O6
R-3m,166,trigonal,70.46397186391535,Rb1 Y1 O2
Cmc2_1,36,orthorhombic,233.9026159541951,Na4 Pt2 Se4
F-43m,216,cubic,23.499693654973573,B1 P1
Fd-3m,227,cubic,40.888291888494884,Si2
P1,1,triclinic,153.1281496682696,Si4 P4 Ru1
Fm-3m,225,cubic,67.30959610427875,Ba1 S1
I4/mmm,139,tetragonal,156.84761836307425,Cs2 Ca1 F4
Fm-3m,225,cubic,65.45088492624757,Ca1 Te1
Pnnm,58,orthorhombic,81.42107417882187,Fe2 S4
Cmc2_1,36,orthorhombic,133.17867041322248,Li4 Ge2 O6
F-43m,216,cubic,34.823676411618,Be1 Se1
F-43m,216,cubic,41.75533088564775,Al1 P1
Fmmm,69,orthorhombic,373.59552457277215,Rb4 As6
P2_1/c,14,monoclinic,217.34299772034518,As8 Ir4
Fm-3m,225,cubic,136.5785224136955,Zr4 O8
Cmcm,63,orthorhombic,228.34137992636582,K4 Cu2 As2
Fm-3m,225,cubic,20.263752460018456,Be2 C1
I-42d,122,tetragonal,49.47935613573464,Be2 C2 N4
I-42d,122,tetragonal,67.72592380950289,Be2 Si2 N4
I-4,82,tetragonal,175.90961859019782,Zn1 Ga2 Se4
I-4,82,tetragonal,221.74431781225584,Zn1 Ga2 Te4
R-3m,166,trigonal,117.86547145019867,K1 La1 S2
R-3m,166,trigonal,82.11358818910783,Li1 Y1 S2
R-3m,166,trigonal,93.54671363228051,Li1 Y1 Se2
Cc,9,monoclinic,255.0714473069456,Si2 Cu4 Se6
R-3m,166,trigonal,81.56409914980738,Al4 C3
P3_121,152,trigonal,105.3551366741603,Be3 F6
P2_1/c,14,monoclinic,184.37976379218645,P8 Rh4
P2_1/c,14,monoclinic,215.49444786178435,As8 Rh4
F-43m,216,cubic,63.5200920812546,Li2 Cu1 Sb1
Ibam,72,orthorhombic,209.22315914174246,Li6 Au2 S4
R-3m,166,trigonal,86.99120174815826,B12
P4/nmm,129,tetragonal,162.18173054203322,K2 Ag2 Se2
Pnma,62,orthorhombic,298.0225645862026,Li4 Ca4 Sb4
I-4,82,tetragonal,236.18381062892814,Ga2 Hg1 Te4
P6_3/mmc,194,hexagonal,148.11240764632976,Mo2 Se4
F-43m,216,cubic,11.917209407887151,B1 N1
P6_3/mmc,194,hexagonal,81.76147471084846,Si4
I-4,82,tetragonal,142.1680936942366,Li2 Ca1 Hf1 F8
Fm-3m,225,cubic,46.69512986523882,Ca1 S1
P4/nmm,129,tetragonal,206.59365598746615,Ba2 Ag2 Te2 F2
R-3m,166,trigonal,144.87100979775244,K1 Y1 Te2
P6_3/mmc,194,hexagonal,304.3508459275378,Rb2 Y2 Te4
F-43m,216,cubic,21.316978277503637,Al1 N1
Fm-3m,225,cubic,139.46780202806818,K2 Te1
F-43m,216,cubic,13.980548086949062,Be1 O1
Fm-3m,225,cubic,57.24934956958447,Cs1 F1
I-4m2,119,tetragonal,302.593533909657,K3 Ga9
P4_2/mnm,136,tetragonal,73.46044058210622,Zn2 F4
P2_13,198,cubic,106.83731343751283,Si4 Ru4
Pa-3,205,cubic,216.91837076505325,Ru4 Se8
Fm-3m,225,cubic,76.00671805533013,Sr1 Te1
Fm-3m,225,cubic,25.279668381289056,Li2 O1
P-3m1,164,trigonal,83.01687100112787,La2 O3
Fm-3m,225,cubic,70.75839257292664,Te1 Pb1
R-3,148,trigonal,116.92749077112495,Mg1 Pb1 F6
I-4,82,tetragonal,261.5627575459447,In2 Hg1 Te4
Pnnm,58,orthorhombic,204.471794347254,In4 S4
I-42d,122,tetragonal,202.5327958516508,In2 Ag2 S4
I4/mcm,140,tetragonal,287.360959796857,K2 In2 Te4
F-43m,216,cubic,24.820474844853734,Zn1 O1
P-31m,162,trigonal,119.48863346698553,As2 Pb1 O6
Pnnm,58,orthorhombic,76.29094996146846,Fe2 P4
R-3m,166,trigonal,73.11946978037409,La1 Cu1 O2
Pnnm,58,orthorhombic,92.0116087424594,Fe2 As4
I4/mmm,139,tetragonal,129.67281568881637,Ba2 Pb1 O4
I-42d,122,tetragonal,217.89431663098966,Li2 In2 Se4
C2/c,15,monoclinic,186.17843049550635,Ag4 Pb2 O4
Ibam,72,orthorhombic,387.59652388016707,K6 In2 P4
R3c,161,trigonal,232.1467819869665,Cs2 Pb2 F6
R-3m,166,trigonal,86.3931616686554,Na1 In1 S2
Pa-3,205,cubic,180.92030513702264,Ru4 S8
P6_3/mmc,194,hexagonal,123.58940612995771,In2 Ag2 O4
F-43m,216,cubic,52.83998339624193,In1 P1
I4/mmm,139,tetragonal,199.24841558221382,Ba3 In2 O6
Pbam,55,orthorhombic,234.64281234294643,Y4 Cr4 B16
P4mm,99,tetragonal,68.98476769691632,Ti1 Pb1 O3
Pm-3m,221,cubic,41.24121813458163,Rb1 F1
R-3c,167,trigonal,100.3053131233776,Rh2 F6
P6_3/mmc,194,hexagonal,345.19151841912446,K4 Te4
I-4,82,tetragonal,213.49309537286103,In2 Hg1 Se4
Fm-3m,225,cubic,70.63171472825084,Li3 Sb1
I-42d,122,tetragonal,272.94135989775924,Li2 In2 Te4
Fmmm,69,orthorhombic,331.42767521340687,Rb4 P6
I-4,82,tetragonal,154.39681225198063,In1 P1 S4
Pca2_1,29,orthorhombic,228.4516343269867,Ge4 Pt4 Se4
I-4,82,tetragonal,245.89683480040247,Zn1 In2 Te4
Pnma,62,orthorhombic,437.26030722663575,Sr4 Ca4 Pb4
P4/nmm,129,tetragonal,149.1779947179754,Sr2 Cu2 Se2 F2
Fm-3m,225,cubic,54.174245822071036,Pb1 S1
P6_3mc,186,hexagonal,49.718723054254085,Zn2 O2
I-4,82,tetragonal,261.1978140242756,Cd1 In2 Te4
Ibam,72,orthorhombic,363.2224936750092,K4 Na2 In2 As4
Ibam,72,orthorhombic,336.3988371972672,K4 Na2 In2 P4
F-43m,216,cubic,47.12566057794863,Al1 As1
Fm-3m,225,cubic,45.84805930404276,Tl1 F1
F-43m,216,cubic,59.14561543024554,Zn1 Te1
P-43m,215,cubic,180.41387408637925,V1 Cu3 Se4
Fm-3m,225,cubic,60.25373421355559,Pb1 Se1
I4/mcm,140,tetragonal,307.31878576638394,Rb2 In2 Te4
I-42d,122,tetragonal,249.1222387195102,In2 Cu2 Te4
Fm-3m,225,cubic,20.420859316059392,Zn1 O1
P3_221,154,trigonal,128.9141583614399,Ge3 O6
I-4,82,tetragonal,212.0157310906325,Cd1 In2 Se4
Immm,71,orthorhombic,70.86349674468357,Na2 Pt1 O2
R-3c,167,trigonal,132.8280688004555,In4 O6
C2/c,15,monoclinic,133.68907876684983,Li4 Pb2 O6
R-3m,166,trigonal,99.6870873277674,Na1 In1 Se2
I4/mcm,140,tetragonal,258.20392937143174,Na2 In2 Te4
C2,5,monoclinic,291.6446685717058,K1 In1 P2 S7
I-4,82,tetragonal,198.6666129694597,Zn1 In2 Se4
R-3m,166,trigonal,61.576310509036475,In1 Ag1 O2
Fm-3m,225,cubic,54.53556430760779,Li2 Se1
Pm-3m,221,cubic,74.5682292379208,Cs1 Cl1
Fm-3m,225,cubic,86.78050690801828,Rb1 Br1
Pm-3m,221,cubic,66.7810922784175,Tl1 Br1
Pnnm,58,orthorhombic,205.72121952579997,Ca2 Br4
P6_3mc,186,hexagonal,146.3115505439582,Ag2 I2
F-43m,216,cubic,55.90624056948109,Cu1 I1
P6_3/m,176,hexagonal,219.03585925296954,La2 Cl6
Fm-3m,225,cubic,92.74329737462163,K1 I1
Fm-3m,225,cubic,54.69687653968781,Li1 I1
Pm-3m,221,cubic,82.10768816424441,K1 I1
Fm-3m,225,cubic,104.9571047398485,Rb1 I1
Fm-3m,225,cubic,34.20239672669833,Li1 Cl1
Pm-3m,221,cubic,84.77918763126756,Cs1 Br1
I-42d,122,tetragonal,164.30590896436425,Zn2 Cl4
F-43m,216,cubic,46.27425878205889,Cu1 Br1
F-43m,216,cubic,39.46738265036693,Cu1 Cl1
Fm-3m,225,cubic,58.69273121474791,Ag1 I1
Fm-3m,225,cubic,44.43287455793736,Ag1 Cl1
F-43m,216,cubic,73.21958332409856,Ag1 I1
P4/mmm,123,tetragonal,215.1721611513944,K2 Pt1 Cl4
I4/mmm,139,tetragonal,195.07191206826158,Cs2 Br2 F2
R-3m,166,trigonal,77.43321923227182,Ca2 N1 Cl1
I4/mmm,139,tetragonal,178.59008839149763,Na4 I2 O1
P4/nmm,129,tetragonal,180.59903376580644,Ba2 I2 F2
P4/mmm,123,tetragonal,216.07802975386883,K2 Pd1 Cl4
P4/nmm,129,tetragonal,122.71984378452969,Sr2 Cl2 F2
C2/c,15,monoclinic,128.8374820310265,Na2 Bi2 O4
R3m,160,trigonal,168.03698733462977,Cs1 Ge1 Cl3
R-3m,166,trigonal,155.29690009595942,Cs1 I1 Cl2
P6_3/mmc,194,hexagonal,298.38841643858757,Cs2 Mg2 Cl6
R-3m,166,trigonal,83.26530906940292,Ca2 Br1 N1
C2/c,15,monoclinic,164.27755696160702,Bi2 Sb2 O8
P4/nmm,129,tetragonal,132.1616021179132,La2 Br2 O2
P4/nmm,129,tetragonal,135.97447913705344,Sr2 Br2 F2
P4/nmm,129,tetragonal,118.91044396121177,La2 Cl2 O2
R-3m,166,trigonal,94.31866979484467,Sr2 N1 Cl1
R-3m,166,trigonal,120.48394226750266,Ca2 P1 I1
R-3,148,trigonal,152.063210518905,Na2 Bi2 O6
R-3m,166,trigonal,100.4208830438041,Sr2 Br1 N1
Fm-3m,225,cubic,282.38864047602846,Rb2 Sn1 Cl6
Fm-3m,225,cubic,404.33305953299174,Cs2 Pt1 I6
P4/nmm,129,tetragonal,158.5652859118177,Ba2 Br2 F2
R-3,148,trigonal,162.47464234537108,Ba2 Bi1 Sb1 O6
R-3,148,trigonal,162.4084743050742,Ba2 Ta1 Bi1 O6
P4/nmm,129,tetragonal,141.455203329186,Cu2 Bi2 Se2 O2
C2/m,12,monoclinic,162.47782378222809,Ba2 Bi1 Sb1 O6
Pm-3m,221,cubic,59.35607981691381,Tl1 Cl1
Pnnm,58,orthorhombic,89.71921614642024,P4 Os2
Fm-3m,225,cubic,65.03321234207807,K1 Cl1
Pm-3m,221,cubic,78.82103888430576,Tl1 I1
Fm-3m,225,cubic,87.49726649638927,Sr1 Cl2
Pnnm,58,orthorhombic,173.81390690466242,Ca2 Cl4
Fm-3m,225,cubic,76.44026676406773,Li3 Bi1
Fm-3m,225,cubic,50.09222871611311,Ag1 Br1
Fm-3m,225,cubic,75.2943756319122,K1 Br1
Fm-3m,225,cubic,41.899120861572726,Li1 Br1
P2_1/c,14,monoclinic,1061.2294580161677,Ba8 I16
P6_3/m,176,hexagonal,258.09968582619365,La2 Br6
Fm-3m,225,cubic,69.67509611617895,Na1 I1
Pm-3m,221,cubic,56.5875508073689,K1 Cl1
Fm-3m,225,cubic,75.14792687944919,Rb1 Cl1
Pm-3m,221,cubic,63.826366061813594,Rb1 Cl1
Pm-3m,221,cubic,90.37026012405481,Rb1 I1
Pm-3m,221,cubic,74.18424650296352,Rb1 Br1
C2,5,monoclinic,119.91712082049985,Bi1 B3 O6
Fm-3m,225,cubic,264.767812426512,Rb2 Pt1 Cl6
Cm,8,monoclinic,242.3378204483848,Cu2 Hg1 I4
P4/nmm,129,tetragonal,236.1313201641739,Cs2 Li2 Cl4
Fm-3m,225,cubic,356.77527604580956,Cs2 Te1 Br6
Fm-3m,225,cubic,299.56258406087113,Cs2 Pt1 Cl6
Fm-3m,225,cubic,318.7154452709079,Cs2 Pb1 Cl6
P4/nmm,129,tetragonal,146.25338821245617,Ba2 Cl2 F2
Fm-3m,225,cubic,319.85625467921767,Cs2 Te1 Cl6
I4/mmm,139,tetragonal,327.09616560955914,Cs2 Au2 Cl6
I-4,82,tetragonal,281.1622979536299,Ag2 Hg1 I4
I4/mcm,140,tetragonal,224.1201328662663,K2 Br2 F8
Fm-3m,225,cubic,16.00209193116371,Li1 H1
I4/m,87,tetragonal,234.68411145248845,Ga2 Te5
Pm-3m,221,cubic,65.13786381935667,K1 Mg1 H3
Fm-3m,225,cubic,66.08164704430273,Mg2 Fe1 H6
Pm-3m,221,cubic,64.90460277624453,Ba1 Li1 H3
P4/nmm,129,tetragonal,102.07822120001181,Ca2 H2 Cl2
P4/nmm,129,tetragonal,119.9142798138098,Sr2 H2 Cl2
P4/nmm,129,tetragonal,143.89601375238317,Ba2 H2 Cl2
P4/nmm,129,tetragonal,179.1740628477979,Ba2 H2 I2
P-42_1m,113,tetragonal,206.5102168944272,Ba2 S6
R-3c,167,trigonal,68.27637982176051,Al2 H6
Pm-3m,221,cubic,93.84565475404551,Rb1 Ca1 H3
I4/mmm,139,tetragonal,111.63223815425411,K2 Mg1 H4
P2_1/m,11,monoclinic,280.4921286181664,Rb4 H2 Br2 O2
P6_3mc,186,hexagonal,152.70963285126987,Sr2 H2 Cl2 O2
Fm-3m,225,cubic,46.209170250829324,K1 H1
Fm-3m,225,cubic,41.425171636521824,Cd1 F2
Fm-3m,225,cubic,111.12226963202966,Sr2 H6 Ru1
P2_1/m,11,monoclinic,227.60329330025277,Cs2 Be2 H6
P4/nmm,129,tetragonal,134.53413117000312,Sr2 H2 Br2
P4/nmm,129,tetragonal,156.97467233359163,Ba2 H2 Br2
P2_1/m,11,monoclinic,110.62163558799597,K2 H4 N2
Pnnm,58,orthorhombic,104.69043998708747,As4 Os2
P2_1/m,11,monoclinic,240.84767965155356,K4 H2 Br2 O2
F-43m,216,cubic,52.418232898629206,Cd1 S1
Fm-3m,225,cubic,35.27691480702658,Sr1 O1
Fm-3m,225,cubic,55.00517320217369,Rb1 H1
P2_13,198,cubic,110.1847364972429,Si4 Os4
F-43m,216,cubic,41.73685895299886,Ga1 P1
Pnma,62,orthorhombic,332.0529286004422,Ca8 Si4
F-43m,216,cubic,45.505511938658934,Be1 Te1
Fm-3m,225,cubic,69.11648157342961,Li2 Te1
Immm,71,orthorhombic,166.36407762594848,Y2 Ti2 S2 O5
F-43m,216,cubic,47.53187264507629,Ga1 As1
R-3c,167,trigonal,97.26407482434779,Te2 O6
P4_2/nmc,137,tetragonal,70.56331708216138,Zr2 O4
Pnma,62,orthorhombic,411.8520862051735,Sr8 Ge4
Fm-3m,225,cubic,28.33209550306773,Ca1 O1
F-43m,216,cubic,60.56062422119245,Al1 Sb1
P-3m1,164,trigonal,133.47420896868513,Mg3 Sb2
P4_2/mnm,136,tetragonal,64.29198128323142,Ti2 O4
C2/m,12,monoclinic,45.41731899997247,Li1 N3
Pm-3m,221,cubic,84.0887403737732,Cs1 Au1
Pnnm,58,orthorhombic,140.77103501802128,Te4 Ru2
Cmce,64,orthorhombic,158.28140645727015,K4 O4
F-43m,216,cubic,59.9527961018206,Cd1 Se1
Fm-3m,225,cubic,55.784566943538174,Sn1 Se1
Pnnm,58,orthorhombic,132.35130901728817,Sb4 Os2
I4/mmm,139,tetragonal,43.54427517827179,Sr1 O2
P4/mmm,123,tetragonal,253.12880648205433,K2 Pd1 Br4
R3m,160,trigonal,99.07158701025777,Rb1 I1 O3
I4/mmm,139,tetragonal,197.43396142893886,K2 Mg1 Cl4
Ibam,72,orthorhombic,176.5269591946067,Li2 Ag6 O4
P4/mmm,123,tetragonal,251.99529593073652,K2 Pt1 Br4
Fdd2,43,orthorhombic,141.03307037476145,Au4 O6
I4_1md,109,tetragonal,269.32541570044646,Ga4 Te2 S4
Pm-3m,221,cubic,212.3368598045648,Ca3 As1 Br3
C2/m,12,monoclinic,364.91374183003535,Rb2 Au2 Br6
Ibam,72,orthorhombic,200.8707305208802,Na2 Ag6 O4
R-3m,166,trigonal,144.54865182388772,Ca1 Ti1 F6
I4_1/a,88,tetragonal,397.96797124840407,K2 Tl2 Cl8
Fm-3m,225,cubic,41.95898703800441,Ca1 F2
R-3,148,trigonal,114.21073278766406,Li1 Bi1 F6
R-3,148,trigonal,136.7544312948966,Na1 Bi1 F6
R-3,148,trigonal,151.97111121715835,Rb1 Bi1 F6
R-3,148,trigonal,168.195951238243,Cs1 Bi1 F6
P2_1/c,14,monoclinic,859.1018977609244,Ba8 Br16
P4/nmm,129,tetragonal,106.12187509915574,Ca2 Cl2 F2
C222_1,20,orthorhombic,297.68132463060783,K4 Ag2 Bi2
Immm,71,orthorhombic,115.17271315324207,Na2 Pd3 O4
Fm-3m,225,cubic,62.62644307171697,Sr1 Se1
F-43m,216,cubic,112.06534628164151,Be4 Te1 O7
C2/m,12,monoclinic,274.91542541421336,Y4 Cl6
C2/m,12,monoclinic,148.75127250497246,K2 Tl2 O2
Fm-3m,225,cubic,269.03310672457974,Rb2 Ti1 Cl6
Fm-3m,225,cubic,294.9693478772009,Cs2 Ti1 Cl6
Fm-3m,225,cubic,275.3529591835113,Rb2 Se1 Cl6
Fm-3m,225,cubic,303.877521679041,Cs2 Se1 Cl6
R-3m,166,trigonal,145.52852186162147,Ba2 P1 Cl1
Fm-3m,225,cubic,295.59372715725357,Cs2 Ge1 Cl6
